call_id,customer_name,call_timestamp,day_of_week,hour_of_day,wait_time_minutes,issue_category,resolution_status
d3853551-2b78-4fba-851b-d028882db393,Andrew Vega,2026-02-08 14:46:56.993226,Sunday,14,28,Service,True
dab5bc9f-a5dc-4126-85fd-e985a054dc4c,Richard Fernandez,2026-01-28 17:39:24.245617,Wednesday,17,14,Technical,True
6a9cc47c-79ae-48b5-ac20-7442922ad467,Emily Guerrero,2026-02-21 13:17:01.296902,Saturday,13,23,Service,True
6d157630-ba63-44dc-aa2a-6b37b9745d6d,Michael Romero,2026-04-24 17:23:26.382461,Friday,17,22,Billing,False
5b95eadb-59cf-4c9a-85de-d4bbf6072bdd,Brittany Miller,2026-04-27 02:11:09.491168,Monday,2,26,Service,False
88951cb1-f88d-4227-aed2-b62201937051,Mark Young,2026-04-24 20:29:04.956277,Friday,20,24,Service,True
ff3a818b-4049-4fc0-81a8-faaf4835d3d5,Victoria Lam,2026-01-16 09:04:11.845009,Friday,9,38,Billing,True
9de30a38-f3f7-43fe-82e5-85394d856bb1,Kelly Bishop,2026-04-01 08:45:00.417718,Wednesday,8,3,Technical,False
1f864bfa-9d6e-47e6-b6e3-36ac32035ff6,Charles Cervantes,2026-02-10 19:39:40.921485,Tuesday,19,7,Technical,False
ec08081f-1d6b-4218-8881-f2ef86d13051,Tracy Roth,2026-01-12 12:51:50.291556,Monday,12,36,Billing,False
cfe7d4ac-4b31-483f-962e-03b6e0cfae91,Amy Chapman,2026-02-20 06:41:29.491765,Friday,6,16,Service,False
726e62ad-817e-43f0-96ef-0cf041ff55cf,Mary Williams,2026-01-01 19:14:43.902398,Thursday,19,7,Service,True
9f395b14-2122-4052-bc43-35aa735ae8ad,David Ray,2026-05-06 15:48:08.189772,Wednesday,15,44,Technical,False
05fabc7a-e79e-4956-8c98-ad64b99e9370,Edward Wheeler,2026-05-06 05:50:57.653550,Wednesday,5,3,Account,False
13c681fa-5759-49d6-b3ea-ab455452ee78,Jacob Kemp,2026-04-01 03:54:54.762869,Wednesday,3,11,Account,False
e513aa0c-7d14-40e9-812a-58f03d2d47dd,Michael Mcintosh,2026-01-13 05:56:04.804130,Tuesday,5,15,Billing,True
c4db6483-9106-45c6-8403-89533312d1e0,Brandon Simpson,2026-02-18 14:31:27.914081,Wednesday,14,35,Service,False
3100e724-8420-4b9a-9949-5c26dc370081,Jorge Kane,2026-03-28 15:08:07.880219,Saturday,15,27,Account,False
b96dcb4e-f197-4cab-bb26-f1a63a0ac699,Michael Mason,2026-02-26 11:28:29.077223,Thursday,11,32,Service,True
c1ce5e3a-1b2d-466c-b959-b097b6b17a00,Charles Huynh,2026-01-25 03:30:12.766929,Sunday,3,12,Technical,True
11773131-1d81-4623-8952-08098a385c4a,Patrick Smith,2026-04-04 13:48:48.421668,Saturday,13,33,Technical,True
ae70e256-3422-43f6-814b-886abe4ce2c9,Vanessa Robinson,2026-05-05 22:30:04.228933,Tuesday,22,4,Technical,True
c02d4f19-bf6c-4aef-b69b-0de8754d91fe,Jessica Robbins,2026-01-31 17:51:37.612137,Saturday,17,10,Technical,False
71cef0e6-ab7b-41fc-9781-3b94d18fb841,Cynthia Ballard,2026-01-15 08:55:02.827551,Thursday,8,9,Billing,True
0cb6b2ab-40e5-4591-98af-f83646064c02,Alyssa Powell,2026-02-06 12:53:15.305895,Friday,12,50,Billing,True
5788b174-fde8-428d-b943-2ebc2b4c3709,Jennifer Anderson,2026-01-05 11:56:31.816165,Monday,11,18,Service,False
5f099cd4-ef6d-476b-a74c-96ce5fc66335,Kenneth Robertson,2026-03-13 16:13:49.209817,Friday,16,55,Billing,False
3f220870-b724-4e59-b804-15011d381851,Lisa Sweeney,2026-02-05 20:42:25.044421,Thursday,20,6,Billing,True
119694dd-5a91-4d5e-b978-9913c605a9df,Wayne Brown,2026-03-01 18:09:59.151525,Sunday,18,9,Service,True
98f66f80-1a06-4a53-a2f9-4698ee5b009b,Amanda Bailey,2026-01-21 22:43:59.815146,Wednesday,22,10,Account,False
4422b0f9-0fab-45e6-894b-ba74a9243ca9,Nina Mcfarland,2026-01-30 09:03:26.203293,Friday,9,50,Billing,False
68430777-7e89-4007-b42d-5840547acdbd,James Lopez,2026-03-07 04:27:37.776975,Saturday,4,10,Billing,False
b4dd9217-8953-4611-b692-3355b9d8cbae,Alexander Stewart,2026-04-01 04:26:56.639195,Wednesday,4,5,Billing,False
dced8e4b-d910-423a-8402-e4667f758886,Brian Eaton,2026-01-17 10:36:53.875298,Saturday,10,38,Account,False
309a6b76-f544-431b-916e-6d8e40cd2e47,Kyle Morales,2026-03-14 06:40:26.204463,Saturday,6,15,Service,True
28985581-9c0c-4f76-822e-2455db01a001,Benjamin Briggs DDS,2026-04-11 07:41:59.135738,Saturday,7,14,Billing,False
73a21bf0-65ab-4708-8fb8-a393e800eab6,David Nelson,2026-03-28 17:04:43.646083,Saturday,17,14,Technical,False
82c9ba7c-0d91-460c-8cb1-20b9750414db,Kevin Cabrera,2026-02-03 11:58:10.755876,Tuesday,11,41,Billing,True
977b2fd9-954a-4e20-b5d5-271b9f2dd279,Amy Gonzales,2026-05-05 07:06:00.815543,Tuesday,7,5,Service,False
cdf20630-d7f1-4611-b240-5b1647080247,Ryan Gonzalez,2026-05-08 05:18:28.610782,Friday,5,28,Technical,False
80465b59-5e65-4bee-9c36-a3ef2bc87021,Phyllis Wagner,2026-01-16 01:02:39.242604,Friday,1,12,Service,False
3598737a-cabb-4572-a8ab-058903875b62,Paul Bell,2026-02-28 08:39:43.151743,Saturday,8,4,Account,True
579efcb3-4cbb-4a9b-b9a7-f07beb354ecc,Benjamin Lawrence,2026-04-29 21:55:04.928678,Wednesday,21,6,Service,False
a66bcd9b-b637-454f-8e4a-c682b16d09d1,Patricia Miller,2026-04-04 18:02:01.879311,Saturday,18,12,Billing,False
7376dbc1-221c-430e-a48c-a68f42737b35,Jonathan Smith,2026-01-12 20:35:24.793651,Monday,20,17,Service,True
bf5f68f6-1078-46da-b78a-ddc89a01ab56,Mrs. Cheyenne Brown,2026-02-17 21:59:05.468448,Tuesday,21,6,Billing,False
7b3e2d0f-9211-4a05-9461-ed6c6b6db404,Jose Joyce,2026-04-27 05:34:51.039057,Monday,5,21,Service,True
51fdf343-8860-4fbf-9682-df4b65585817,Alexander Burns DDS,2026-03-24 17:31:13.777059,Tuesday,17,8,Service,False
cc9d8ba4-4960-40ae-ab19-6ce1e7f2aadf,Joel Lopez,2026-01-22 14:45:12.186304,Thursday,14,26,Billing,False
4a5210fa-0953-463d-8e9c-bb052dde6b5c,Sandra Stanton,2026-01-16 05:06:14.792387,Friday,5,21,Billing,False
a128c38e-78c9-46a9-917d-9c9742d12478,Tiffany Skinner,2026-02-27 09:46:31.155235,Friday,9,51,Service,False
324ac8ae-da2c-4044-85df-a3a47be452fe,Daniel Irwin,2026-03-26 06:45:09.552385,Thursday,6,8,Technical,False
4ff1b5cf-680f-4ac8-af10-0d83a39182aa,Johnny Taylor,2026-03-31 20:51:01.257324,Tuesday,20,15,Account,False
18c0e050-3565-46c2-8f29-da853f05ea87,Evelyn Nielsen,2026-04-07 00:10:14.041030,Tuesday,0,5,Billing,True
f33f9045-cabe-47a6-9213-7b2b056358c8,Kelly Williams,2026-04-23 22:21:00.664818,Thursday,22,15,Service,True
49ae613c-1fc2-40f0-ae83-0cd6e061f976,Charlene Smith,2026-04-18 16:10:51.406209,Saturday,16,20,Technical,False
405b3623-3561-4e0e-9e6d-12362c29610e,Kimberly Patterson,2026-03-16 06:27:53.972597,Monday,6,23,Service,False
9001a9ec-15d6-4872-9917-243be1ee8a80,Wendy Campbell,2026-04-21 11:28:44.934798,Tuesday,11,16,Account,False
88b865e9-2c58-46c5-8ce3-1b727f0b5716,Michael Berger,2026-05-07 06:31:40.570808,Thursday,6,14,Account,True
7888051b-5540-4a08-81c5-d346a2ab80e8,Alexa Thornton DVM,2026-01-25 10:27:18.727405,Sunday,10,15,Service,False
7317e42e-b7f9-4929-abdd-246baed24e74,Sarah Blake,2026-03-06 17:09:15.498795,Friday,17,25,Service,False
c25a22c7-c2cc-41e7-8359-849f9bb3404d,Amy Fox,2026-01-08 07:04:21.412330,Thursday,7,2,Account,True
005903ff-d89c-4477-8d6c-3cf0438ce9ea,Keith Schultz,2026-05-07 20:44:58.954746,Thursday,20,13,Account,True
a4b2c7bc-5199-40fe-aec4-e1543a2d6e86,David Garner,2026-03-12 04:49:23.276716,Thursday,4,13,Technical,False
b8fa9d4b-b1ab-4ccf-a452-a2830f8f23fb,Dominic Kline,2026-03-21 10:25:34.296515,Saturday,10,43,Account,True
f16d938d-9c65-4e44-b2da-39bd62ce0cff,Diana Graham,2026-01-04 20:59:29.995159,Sunday,20,4,Account,True
a7a45cd5-0026-41aa-8888-d9ee08be7ccb,Katrina Lambert,2026-01-07 11:24:46.892509,Wednesday,11,12,Billing,False
a0e4a34f-a728-4efd-8f83-5bd980e625b8,Laurie Boyd,2026-03-30 16:33:35.860923,Monday,16,24,Service,False
faae6402-5ca5-4049-8259-d4c0532778a9,Edward Mendoza,2026-03-20 20:13:25.457847,Friday,20,20,Service,False
be27d386-d651-4206-b47f-91a71480e4f4,Rachel Wilson,2026-04-02 18:07:37.745033,Thursday,18,4,Technical,False
71985fa8-f4e5-487e-8359-a20c19d8be99,Kyle Taylor,2026-04-18 09:22:20.179827,Saturday,9,12,Technical,True
ba76749e-9506-48b8-95d6-2439e4babcde,Amy Porter,2026-03-22 19:18:38.602447,Sunday,19,10,Billing,True
22a3a437-8e4e-4d7e-9890-e995d4f92665,Zachary Rodriguez,2026-01-27 19:26:00.388619,Tuesday,19,4,Service,True
fe758b3b-e189-41b4-8f68-b4b39c8cd526,Susan Rodriguez,2026-04-02 13:41:52.991760,Thursday,13,42,Technical,True
bd23bd6d-5e49-4442-93ba-f7e5905afec1,Brenda Castillo,2026-04-02 15:42:48.831949,Thursday,15,16,Account,False
b5909356-b7ee-4f7f-b881-3b25bc05fb18,Michelle Castillo,2026-02-19 10:14:57.118761,Thursday,10,20,Billing,True
75be794d-3d28-4d20-afe7-62e749db67bc,Christopher Porter,2026-02-11 09:33:50.560231,Wednesday,9,45,Service,False
886cb5bf-500d-4298-b525-5dd212e26f67,Marc Harris,2026-01-13 01:16:18.696308,Tuesday,1,7,Service,True
6e921309-a0f5-4d90-9b0d-00d54448be4e,Robert Brown,2026-04-24 15:11:41.288433,Friday,15,40,Technical,False
7a6e08a8-df11-4851-9ecd-f9ffebfb4ab3,Cristian Daniel,2026-03-07 12:24:53.027524,Saturday,12,38,Billing,False
e0cc15cc-7f92-49e6-8399-8d29a0dbdabb,Chris Farrell,2026-02-23 02:47:26.990300,Monday,2,9,Account,True
22f42029-2fc1-4a10-b05a-42ee6b51bed9,Kristen Peck,2026-05-07 05:48:54.053121,Thursday,5,5,Billing,True
b33d4902-41c4-4965-8df5-0715eda12872,Margaret Morris,2026-04-26 08:55:40.076438,Sunday,8,6,Service,False
893dac8a-8882-440e-b8e5-0f43a62380bb,Yolanda Glenn,2026-03-28 12:16:42.477633,Saturday,12,11,Technical,True
b67f5f45-6556-4c25-af66-c67c8b27d704,Michael Jennings,2026-01-29 10:57:01.765499,Thursday,10,10,Service,True
9534e845-5cd8-4972-808a-f7fb9c6060d0,Andrea Rice,2026-02-05 01:22:42.319109,Thursday,1,3,Technical,False
b62544b8-9657-43da-a01d-6b636daf17a9,Tracy Hayden,2026-01-21 13:48:13.760610,Wednesday,13,29,Technical,True
98342847-fbac-46fd-ae81-8623a0073b66,Maria Graves,2026-02-24 12:15:50.655850,Tuesday,12,15,Billing,True
9e079960-f3b5-4ed8-a4de-679bc4907d52,Michelle Stewart,2026-01-12 16:35:07.554874,Monday,16,18,Account,False
844ba029-3ae1-4b7a-8fda-b102545db0ee,Lisa Phillips,2026-03-08 05:25:35.012060,Sunday,5,6,Technical,True
aee6ca1d-b57b-4110-afeb-679a0572044b,Kenneth Rogers,2026-02-10 12:01:30.070495,Tuesday,12,40,Billing,False
d60658e6-2c70-4b9f-8d22-0b768f308414,Martin Bishop,2026-04-24 16:42:11.489502,Friday,16,55,Billing,True
d4700d45-6ad8-4252-9818-ef16a4e8c97d,Gabriel Williamson,2026-04-19 06:46:55.202190,Sunday,6,12,Account,False
f86f47ce-2e7f-4031-bbac-603dcc4c8056,William Baldwin,2026-04-07 04:59:06.887054,Tuesday,4,9,Account,False
83f1d58b-cab1-4fdb-aa53-1f91666caaec,Emily Mercado,2026-01-29 16:43:46.773720,Thursday,16,38,Technical,False
d1faa275-cb4f-4cec-9ec0-d46cece2cb7a,Jody Salinas,2026-04-28 22:23:08.263802,Tuesday,22,6,Billing,False
b0398b6d-bd92-4efa-a3cb-c452fa149cbc,Kathryn Frederick,2026-01-14 04:19:13.173197,Wednesday,4,14,Technical,True
fa075403-2dcf-4534-97aa-a6afee8ae6db,Bill Smith,2026-03-17 15:59:36.561317,Tuesday,15,43,Billing,False
032b94f5-5454-4d2e-9312-c8411ca5d91b,Brian Clark,2026-01-18 01:18:05.608961,Sunday,1,13,Technical,True
946f9800-c5aa-4c57-b5ab-8cf3b4eecb9f,Susan Rodriguez,2026-02-07 18:31:47.617364,Saturday,18,11,Billing,True
cacfbc41-1300-42b3-9e29-176334c17a00,Jonathan Owens,2026-01-20 07:40:24.483714,Tuesday,7,9,Account,True
5e90bb89-745b-4ad4-a913-2775898acbf4,Eddie Smith,2026-04-14 17:27:01.699293,Tuesday,17,4,Service,True
64a263e5-8bc8-4e12-856d-6e26cf723644,Christopher Wade,2026-04-28 13:07:24.588078,Tuesday,13,25,Billing,True
0bdf5769-c153-4528-a588-18300b695528,Casey Barnett,2026-03-05 11:57:47.373794,Thursday,11,41,Billing,False
ac103688-e85a-4e5b-8d9c-57bdff0617c1,Mrs. Megan Jensen DVM,2026-03-19 12:51:57.975833,Thursday,12,15,Technical,False
1144bc0e-40a5-49d4-8147-d1e103e1f0dc,Robert Evans,2026-04-23 05:00:12.881610,Thursday,5,14,Service,False
75c68a19-cb83-4206-b757-ad616ef5574a,Crystal Herrera,2026-02-15 17:54:36.818504,Sunday,17,14,Service,True
e1c5b6fb-0d8b-47fa-a569-877dc614cb73,Phyllis Ramos,2026-02-28 01:47:21.281379,Saturday,1,14,Service,False
ed5ae3a0-34ef-4b3b-ada2-f4e728f7926e,Marcia Bell,2026-04-30 03:52:17.191530,Thursday,3,9,Service,False
945bfae2-b1e1-453d-aa3d-6ce1d5372bb9,Jennifer Orr,2026-01-19 10:29:08.199189,Monday,10,45,Account,True
70019ee4-b1be-439c-a198-51f3edb3b909,Lauren Adams,2026-04-01 02:32:37.993702,Wednesday,2,5,Account,True
e250e15d-e3b2-4075-9aa2-3cddd1bd4d4e,Christine York,2026-04-21 02:03:54.179051,Tuesday,2,15,Technical,True
a5eeb4b2-46a9-4e94-b9b6-b9e5541c94f7,Dr. Daniel Moss,2026-03-07 06:07:01.108518,Saturday,6,5,Technical,False
6c6a007b-c92e-404b-a7cf-d895e2ea1875,Lacey Green,2026-02-21 23:58:25.228059,Saturday,23,15,Technical,True
8617864d-8e06-485c-a576-b5085f1d18ea,Stephen Shelton,2026-04-18 09:47:44.892389,Saturday,9,16,Billing,False
c57c988b-3743-4e62-8d87-cb2229d563cb,Kathryn Lawrence,2026-05-06 01:51:01.970415,Wednesday,1,12,Service,True
cc3ab2b3-8050-4fe5-b46c-c2b10ee51e26,Victoria Huang,2026-03-12 18:47:57.554597,Thursday,18,4,Billing,False
0da19e41-0b8a-4680-bc3a-047249ff094e,Andrea Alvarez,2026-02-15 22:00:27.045448,Sunday,22,9,Billing,False
005dc956-936f-4561-8088-440c4d4a67e7,Joshua Cruz,2026-02-15 05:32:00.945117,Sunday,5,6,Billing,False
4ca80715-ece0-420a-aab5-3f9494f22a78,Michelle Oliver,2026-01-28 12:19:34.522133,Wednesday,12,42,Technical,False
621761a2-dfb1-4025-8990-6930414cd1ff,Justin Myers,2026-03-16 04:16:41.701784,Monday,4,16,Billing,True
ca3a14ee-0f9d-4c1f-ad9f-54e4e7b4b71b,Jeffrey Hernandez,2026-04-29 23:16:38.352393,Wednesday,23,10,Account,False
2d6b8fb2-edaf-4f4a-ad43-88fce0007382,Anthony Brown,2026-02-08 05:01:02.592261,Sunday,5,15,Billing,False
a49079bb-f7d5-4cf7-885c-bb63bbba6664,Heidi Huang,2026-02-18 11:07:04.260344,Wednesday,11,18,Account,True
56b42823-6d32-4fa0-a040-192e70116479,Anthony Cortez MD,2026-01-10 09:26:00.517828,Saturday,9,23,Billing,True
9aa1a98d-2a3e-4b3d-9905-d8c0057ccbaf,Melanie Miller,2026-01-12 19:53:57.072551,Monday,19,29,Account,False
05d336df-5820-47f7-9635-664e46d75bc7,Justin Campos,2026-03-30 17:00:29.975184,Monday,17,15,Billing,True
4cfd1acc-efff-4904-9c45-76d6972f03a2,Taylor Vasquez,2026-01-24 01:42:15.909860,Saturday,1,14,Technical,False
58813c12-61f1-4f6e-9708-9fd643ec890b,Taylor Griffin,2026-03-09 12:02:24.248404,Monday,12,37,Technical,False
12419ef2-eab8-4319-a95c-bf20aa1a13f2,Thomas Wheeler,2026-04-08 15:18:38.630923,Wednesday,15,18,Service,False
6d9eabd0-e49b-48a1-ab9a-bf46ca3f5e6d,Joyce Simon,2026-01-10 00:21:10.672928,Saturday,0,7,Billing,False
8bacf8c5-a742-4227-9f89-db2edfd4a40e,Nathaniel Flores,2026-04-21 00:55:30.232146,Tuesday,0,8,Service,False
3d8560ee-b94a-48c4-a149-b0004f086ecb,Christopher Garcia PhD,2026-01-18 23:33:13.300784,Sunday,23,12,Technical,False
7323f969-8888-4fc4-b12e-61d454f66762,Michael Farmer,2026-01-28 18:55:16.543756,Wednesday,18,7,Service,False
43773c32-b912-4865-bea3-0cbf634dec2a,Eric Rodriguez,2026-04-24 23:36:10.266436,Friday,23,21,Account,False
16cd255f-3cc6-443f-98ad-3b4d359c4f52,Alyssa Hill,2026-02-01 01:23:07.182730,Sunday,1,3,Billing,False
08e79e9e-0fb0-416c-a2fc-d624f690a42a,Michael Yang,2026-01-27 06:11:10.975617,Tuesday,6,14,Billing,True
3500696e-9569-4089-a743-3f842a4ec9cf,Curtis Taylor,2026-02-06 21:34:03.439647,Friday,21,20,Billing,True
49d4fac7-25b4-4657-b590-178d15fad57a,Rachael Torres,2026-01-11 06:54:07.432177,Sunday,6,11,Technical,False
b43a9917-e7ff-4949-8fd3-ad6e4153b3a8,Rebecca Jennings,2026-02-17 17:50:00.775574,Tuesday,17,15,Technical,True
1bed342a-5718-4fa3-9bcd-89b96510377a,Kevin Figueroa,2026-04-03 08:47:48.071729,Friday,8,17,Technical,True
852823e9-c3b7-4565-bd0d-a83dd059a6e6,Michael Friedman,2026-03-27 04:36:22.928661,Friday,4,17,Technical,False
0da7963c-41fb-4594-9302-bdb4a8039e4f,Mark Mays,2026-04-21 11:32:55.512698,Tuesday,11,43,Account,False
7a838120-68e3-48f3-9e07-fd72bfe69b7f,Dr. Phillip Sharp,2026-01-30 07:48:43.329254,Friday,7,17,Technical,True
def9dee8-d285-4353-bae7-072c0033ffbb,Sheila Rodriguez,2026-04-22 17:31:35.933532,Wednesday,17,3,Technical,True
1a9adc34-cf0d-42b9-86b0-57bd5ecbed5e,Julie Hunter,2026-01-16 11:58:43.691332,Friday,11,33,Billing,False
2b92c74a-b196-43fd-b91a-059c726e261e,Miranda Myers,2026-05-10 03:04:45.951904,Sunday,3,12,Technical,False
cbc2c117-8f57-4526-a6d0-29bc1850757b,Kathryn Smith,2026-04-07 23:31:46.689064,Tuesday,23,13,Billing,True
b408d903-6110-4523-9a40-5cf438876ebb,Paul Robinson,2026-02-26 14:48:42.142912,Thursday,14,38,Account,False
1330a795-ee35-4dec-a305-fbcd803c95ae,Steven Rhodes,2026-03-21 19:50:50.410445,Saturday,19,11,Billing,True
dbab25af-4d2e-46bc-af58-f18c9a084190,Linda Klein,2026-01-19 02:49:06.908148,Monday,2,15,Billing,True
22fb788a-23b1-4282-93e8-21001dbd9d5d,Stephen Hall,2026-03-04 02:23:06.334704,Wednesday,2,12,Technical,False
f9f81acb-fb08-40cc-ac90-a8b3203c0f76,David Rosario,2026-01-30 21:29:16.686695,Friday,21,21,Billing,True
f48eca15-3452-4887-982a-e6c3be5114cc,Jeremy Cooper,2026-04-18 01:25:09.638886,Saturday,1,7,Technical,False
7dfb81d9-a59a-4a87-b574-39cd624d7456,Ruben Jimenez,2026-04-29 12:30:43.176384,Wednesday,12,11,Service,True
c00ddb09-8479-4977-ac65-c2c614da4a35,Ethan Hayes,2026-02-24 09:26:29.898996,Tuesday,9,41,Account,True
84755a7b-dc5f-4681-a57e-298798d39dd3,John Moreno,2026-02-07 17:33:41.619892,Saturday,17,8,Technical,False
233cd5c7-96c7-4b26-8e3c-b7928c957fac,April Waters,2026-02-13 00:13:07.387552,Friday,0,21,Account,False
eb9e24bd-f70a-47bf-82a8-e912c93f65bb,Hector Harris,2026-01-11 09:35:04.407528,Sunday,9,36,Account,True
a645b0f8-f801-43b7-85e4-1dbc3eeef4a9,Keith Gates,2026-04-19 06:05:17.228252,Sunday,6,5,Account,True
41c9b04f-1b34-4160-9d6e-05a75c2f1c07,Ryan Gardner,2026-03-20 23:31:22.507070,Friday,23,24,Service,True
632685d2-a626-43d6-ba1a-b2cb7761521d,Pamela Spencer DVM,2026-02-03 14:37:24.795390,Tuesday,14,37,Billing,False
54ff813a-a40d-4a74-aa91-57ffe4d3e5db,Kathryn Young,2026-05-06 07:35:53.499889,Wednesday,7,10,Account,True
b5310dc1-b96f-4075-bf06-452c0970d6a3,Jerome Nixon,2026-03-22 01:05:21.645880,Sunday,1,8,Billing,True
7bd9a345-1118-4cc9-9187-46cd7243139f,Blake Massey,2026-03-17 14:09:33.387604,Tuesday,14,34,Billing,True
726edeee-6e2a-4934-839e-b617dfa7f2ea,Alison Green,2026-02-12 17:28:29.806222,Thursday,17,6,Technical,False
28ffa0a0-8e22-4522-bbc7-72f044042207,Ebony Macdonald,2026-01-03 19:18:18.694721,Saturday,19,4,Technical,False
26c7f2db-c69c-4330-87a1-a01815c798b4,Patricia Kelley,2026-03-08 01:19:20.410251,Sunday,1,9,Service,True
cba3e27c-ecfe-45b4-8efa-3d7226796ecb,Meghan Norman,2026-01-09 22:41:07.494395,Friday,22,17,Service,True
d892e7b2-cbb4-4141-a0d0-ad9e1c5f75e8,Lindsay Gordon,2026-02-11 21:59:55.022965,Wednesday,21,10,Account,False
15e83963-af7c-4333-acb7-43d001187454,Angela Perez,2026-03-07 14:54:24.472156,Saturday,14,32,Technical,True
af4c85b8-bd9d-4923-bef2-cf0d664c2342,Savannah Richardson,2026-03-06 21:14:14.803564,Friday,21,18,Billing,False
99a028c3-fb53-414b-b16a-8c9cbd85ec77,Natalie Robinson,2026-04-25 19:09:19.689973,Saturday,19,7,Billing,True
c4a2db7c-719e-40b4-b17f-ee54278eb3fe,Devin Jackson,2026-02-17 03:52:31.754702,Tuesday,3,4,Service,False
4be22b51-e5af-4119-9933-c5af5f0e76cd,Mark Giles,2026-02-22 21:30:22.285518,Sunday,21,9,Billing,True
956160b8-da0c-4ce2-8701-e26ed6b84f40,Nathaniel Allen,2026-03-06 14:30:24.936181,Friday,14,44,Account,True
512be95d-0fea-42cd-88fa-b11519289038,Rachel Pugh,2026-03-31 07:21:38.145936,Tuesday,7,10,Technical,False
a34789b7-3d33-4cec-81a2-bb298a114abb,Robert Yates,2026-02-10 15:09:10.002753,Tuesday,15,15,Technical,False
910aa812-b69f-40a4-9c6c-d0cfa4a21e48,Julian Nguyen,2026-01-12 08:26:15.874932,Monday,8,17,Account,True
a214fbfe-7ee2-4c23-9e55-544662b6bab7,John Sanchez,2026-01-23 00:01:02.860582,Friday,0,24,Technical,False
5475ce08-de30-4776-9b02-2237c42d25fc,Charles Butler,2026-02-24 15:55:06.065449,Tuesday,15,23,Account,False
f2a35814-6612-47a9-8f7f-5889a91d0786,Joseph Walter,2026-03-01 20:38:50.611563,Sunday,20,14,Service,True
5e54e098-0974-4b68-afe2-71053725fdd6,Tyler Stephens,2026-05-02 14:04:36.332789,Saturday,14,28,Technical,False
34390775-2dbd-44dc-b933-b17e2fcd58e6,Steven Underwood Jr.,2026-02-04 08:16:56.205205,Wednesday,8,14,Billing,False
a61200ee-f6b1-44f7-8d8e-a5d65b95af1e,Mark Johnson,2026-05-12 06:15:50.182276,Tuesday,6,2,Billing,False
e5d13de9-be50-44cb-ad28-19d3bfbbdddf,Kimberly Moreno,2026-01-19 12:55:13.354335,Monday,12,45,Account,True
39db78d6-094b-4864-a39c-f842548d0190,Anthony Vasquez,2026-01-22 04:52:22.374270,Thursday,4,3,Service,False
5fdaa4ca-2a7a-4749-b623-0ab1c5c457ea,Joanna Morton,2026-02-19 08:27:17.099902,Thursday,8,13,Technical,False
e77a25a0-039a-433a-bb5c-3804264e883e,Sheila Reyes,2026-02-10 00:35:32.059788,Tuesday,0,3,Billing,False
5d6ecb46-d16e-4bce-8ec3-9b57a3e1aa65,Joseph Kidd,2026-04-19 23:31:05.175370,Sunday,23,11,Account,False
0fc77116-1be1-49cb-9313-b001da9ca081,Heather Jordan,2026-01-09 18:05:20.104163,Friday,18,22,Billing,True
803d81c2-bea6-4029-9248-557af696fc72,Taylor Flores,2026-02-16 19:55:20.777100,Monday,19,18,Billing,True
80266690-cdc1-4b1f-822e-6dd6604b4364,Rebecca Floyd,2026-03-01 19:13:43.924703,Sunday,19,6,Service,False
6d79b04b-3042-4bc6-8ad0-449e17b746b9,Mrs. Nicole Castro,2026-04-29 16:25:13.458622,Wednesday,16,29,Service,False
6d8f2c96-7ba3-4814-aadd-4b6bcc35ced7,Lauren Parrish,2026-01-02 10:05:13.405343,Friday,10,17,Billing,False
8c41c107-5de0-4f68-91ed-2e66fec3c798,Kimberly Shepherd,2026-05-02 06:58:41.061100,Saturday,6,10,Technical,False
8d43c71a-cb54-442b-856a-ea49dda06724,Ashley Davis,2026-01-16 03:35:36.666300,Friday,3,11,Account,False
278aaf12-6203-451a-a050-766ee817dd82,Jill Buck,2026-02-25 00:52:12.294138,Wednesday,0,6,Billing,False
595857ca-9793-4ef3-be5f-bc7b89185d2c,Jeffrey Sosa,2026-01-21 09:33:39.963595,Wednesday,9,25,Service,False
6cc691ba-b7e2-4543-ad6c-0cc02452fc2c,Jeremy Faulkner,2026-01-18 18:15:23.273741,Sunday,18,2,Service,False
ca04b795-4371-4f05-b967-fca4be633480,Christie Kidd,2026-01-15 13:04:43.620894,Thursday,13,34,Billing,True
2fec8e48-35f7-4c77-a431-97ea30a694fc,Samantha Hill,2026-03-18 15:11:33.663358,Wednesday,15,36,Technical,False
9c383776-e486-4a27-a875-4523853d9ab5,Evelyn Wilson,2026-03-22 18:45:41.005949,Sunday,18,8,Billing,True
ca8b0916-fc2f-4148-a4eb-57dfdb5f2639,Anthony Hickman,2026-01-13 09:13:16.407421,Tuesday,9,19,Technical,False
dc96c6f7-b889-4943-86d3-4a46cd16fd1b,Benjamin Nash,2026-03-01 11:50:12.284516,Sunday,11,23,Billing,False
52d0e9e6-2194-4bbd-b2cc-269ebddbd362,Alyssa Carlson,2026-02-27 14:58:47.049656,Friday,14,42,Billing,True
5948ac20-7d87-4a2d-b1d5-b1ca09ac64e2,John Holmes,2026-04-18 09:19:48.855113,Saturday,9,28,Account,True
e36f5544-a3c4-4378-b3c4-24666cad1b80,James Anderson,2026-04-09 01:09:52.556755,Thursday,1,11,Account,True
116b7d9d-99a4-43bc-be5f-9d39123a88e9,Alexandria Gardner,2026-04-14 05:56:12.125759,Tuesday,5,14,Technical,False
b34516d6-bc2a-4b53-9ca7-395583041c7e,Heather Brown,2026-04-01 04:38:51.880666,Wednesday,4,3,Service,False
